id,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2123,8/2/2020,Getafe,Valencia,3,0,H,0,0,D,22,5,10,0,12,6,10,0,4,4,0,1
2124,8/2/2020,Valladolid,Villarreal,1,1,D,1,0,H,8,8,1,3,14,22,2,4,3,3,0,0
2125,8/2/2020,Ath Madrid,Granada,1,0,H,1,0,H,6,10,3,2,16,19,2,3,4,6,0,0
2126,9/2/2020,Espanol,Mallorca,1,0,H,0,0,D,12,7,7,3,26,15,1,7,6,2,0,0
2127,9/2/2020,Sociedad,Ath Bilbao,2,1,H,0,0,D,14,6,4,3,7,15,4,4,2,2,0,1
2128,9/2/2020,Osasuna,Real Madrid,1,4,A,1,2,A,14,17,4,7,11,15,4,3,2,2,0,0
2129,9/2/2020,Celta,Sevilla,2,1,H,0,1,A,13,12,7,4,16,14,3,4,3,2,0,0
2130,9/2/2020,Betis,Barcelona,2,3,A,2,2,D,7,10,3,6,21,17,0,8,5,5,1,1
2131,14/02/2020,Valencia,Ath Madrid,2,2,D,1,2,A,9,8,3,3,12,16,11,4,3,3,0,0
2132,15/02/2020,Mallorca,Alaves,1,0,H,0,0,D,14,10,6,0,16,15,8,5,0,2,0,0
2133,15/02/2020,Barcelona,Getafe,2,1,H,2,0,H,12,7,5,2,12,30,2,3,3,2,0,0
2134,15/02/2020,Villarreal,Levante,2,1,H,1,0,H,14,11,6,2,15,15,5,10,3,1,0,0
2135,15/02/2020,Granada,Valladolid,2,1,H,0,0,D,11,6,5,4,19,13,10,5,3,2,0,0
2136,16/02/2020,Sevilla,Espanol,2,2,D,1,1,D,18,5,6,3,17,9,9,2,3,4,0,1
2137,16/02/2020,Leganes,Betis,0,0,D,0,0,D,11,3,1,2,15,20,4,2,5,3,0,1
2138,16/02/2020,Ath Bilbao,Osasuna,0,1,A,0,1,A,12,6,2,2,14,20,4,0,4,4,0,0
2139,16/02/2020,Real Madrid,Celta,2,2,D,0,1,A,15,5,4,3,10,10,9,3,2,2,0,0
2140,21/02/2020,Betis,Mallorca,3,3,D,2,2,D,19,11,6,4,13,12,7,1,2,1,0,0
2141,22/02/2020,Celta,Leganes,1,0,H,0,0,D,3,11,1,2,13,17,2,9,3,3,1,0
2142,22/02/2020,Barcelona,Eibar,5,0,H,3,0,H,13,12,11,5,8,19,5,5,0,2,0,0
2143,22/02/2020,Sociedad,Valencia,3,0,H,2,0,H,19,6,7,1,19,9,6,7,1,1,0,0
2144,22/02/2020,Levante,Real Madrid,1,0,H,0,0,D,8,19,2,7,16,10,3,7,1,2,0,0
2145,23/02/2020,Osasuna,Granada,0,3,A,0,3,A,14,10,1,4,19,11,6,3,3,1,0,0
2146,23/02/2020,Alaves,Ath Bilbao,2,1,H,1,1,D,4,13,4,5,17,12,2,9,4,4,0,0
2147,23/02/2020,Valladolid,Espanol,2,1,H,0,0,D,21,6,6,2,10,18,4,2,1,5,0,1
2148,23/02/2020,Getafe,Sevilla,0,3,A,0,1,A,10,8,2,5,14,17,5,3,7,3,0,0
2149,23/02/2020,Ath Madrid,Villarreal,3,1,H,1,1,D,16,10,9,4,14,6,6,1,1,2,0,0
2150,28/02/2020,Sociedad,Valladolid,1,0,H,0,0,D,13,6,4,1,15,11,8,4,1,1,0,0
2151,29/02/2020,Eibar,Levante,3,0,H,1,0,H,13,11,9,4,15,16,3,6,3,2,0,0
2152,29/02/2020,Valencia,Betis,2,1,H,0,0,D,10,14,5,5,13,9,6,7,2,3,0,0
2153,29/02/2020,Leganes,Alaves,1,1,D,0,0,D,19,8,6,4,18,18,6,4,3,3,0,0
2154,29/02/2020,Granada,Celta,0,0,D,0,0,D,14,6,0,2,14,11,6,1,3,5,0,0
2155,1/3/2020,Sevilla,Osasuna,3,2,H,2,0,H,12,14,5,4,9,14,7,1,2,2,0,1
2156,1/3/2020,Ath Bilbao,Villarreal,1,0,H,0,0,D,18,10,6,3,11,13,5,6,6,6,0,0
2157,1/3/2020,Espanol,Ath Madrid,1,1,D,1,0,H,9,5,3,2,20,18,3,4,3,4,0,0
2158,1/3/2020,Mallorca,Getafe,0,1,A,0,0,D,4,9,1,5,13,24,4,3,4,5,1,0
2159,1/3/2020,Real Madrid,Barcelona,2,0,H,0,0,D,13,9,5,4,13,10,8,2,2,2,0,0
2160,6/3/2020,Alaves,Valencia,1,1,D,0,1,A,13,6,2,2,9,10,3,3,5,3,0,0
2161,7/3/2020,Eibar,Mallorca,1,2,A,0,1,A,13,10,2,4,16,8,4,3,5,3,0,0
2162,7/3/2020,Ath Madrid,Sevilla,2,2,D,2,2,D,21,12,3,4,14,16,8,4,2,4,0,0
2163,7/3/2020,Barcelona,Sociedad,1,0,H,0,0,D,13,9,6,1,12,10,4,4,4,3,0,0
2164,7/3/2020,Getafe,Celta,0,0,D,0,0,D,19,3,6,2,18,14,9,1,6,5,1,0
2165,8/3/2020,Osasuna,Espanol,1,0,H,0,0,D,17,8,6,2,17,12,6,2,3,3,0,1
2166,8/3/2020,Valladolid,Ath Bilbao,1,4,A,0,2,A,19,10,2,5,9,13,8,1,1,2,0,0
2167,8/3/2020,Levante,Granada,1,1,D,1,0,H,11,10,3,7,21,13,6,4,3,3,0,0
2168,8/3/2020,Villarreal,Leganes,1,2,A,1,0,H,15,12,5,7,10,11,2,5,4,3,0,0
2169,8/3/2020,Betis,Real Madrid,2,1,H,1,1,D,14,13,3,4,8,11,6,2,1,1,0,0
2170,10/3/2020,Eibar,Sociedad,1,2,A,0,1,A,13,6,4,2,12,10,3,1,3,2,0,0
2171,11/6/2020,Sevilla,Betis,2,0,H,0,0,D,13,12,5,1,13,16,11,2,0,2,0,0
2172,12/6/2020,Granada,Getafe,2,1,H,0,1,A,10,6,4,2,17,16,2,3,6,4,0,0
2173,12/6/2020,Valencia,Levante,1,1,D,0,0,D,12,14,3,4,11,13,0,6,1,4,0,1
2174,13/06/2020,Espanol,Alaves,2,0,H,1,0,H,19,1,9,0,16,19,2,1,4,3,0,1
2175,13/06/2020,Celta,Villarreal,0,1,A,0,0,D,4,15,0,4,5,20,2,8,1,1,0,0
2176,13/06/2020,Leganes,Valladolid,1,2,A,0,1,A,11,6,2,2,21,20,2,1,2,4,0,0
2177,13/06/2020,Mallorca,Barcelona,0,4,A,0,2,A,13,12,3,7,16,5,9,3,1,2,0,0
2178,14/06/2020,Ath Bilbao,Ath Madrid,1,1,D,1,1,D,10,9,3,2,10,9,5,7,3,0,0,0
2179,14/06/2020,Real Madrid,Eibar,3,1,H,3,0,H,6,9,5,5,11,12,3,3,1,1,0,0
2180,14/06/2020,Sociedad,Osasuna,1,1,D,0,1,A,9,8,4,1,5,12,1,6,1,3,0,0
2181,15/06/2020,Levante,Sevilla,1,1,D,0,0,D,11,10,5,4,12,10,5,6,1,1,0,0
2182,15/06/2020,Betis,Granada,2,2,D,0,1,A,18,8,6,5,13,18,11,2,2,4,0,0
2183,16/06/2020,Getafe,Espanol,0,0,D,0,0,D,21,5,4,3,15,9,5,5,3,2,0,1
2184,16/06/2020,Villarreal,Mallorca,1,0,H,1,0,H,10,15,4,5,16,10,2,6,3,4,0,0
2185,16/06/2020,Barcelona,Leganes,2,0,H,1,0,H,10,6,5,2,16,16,3,2,5,3,0,0
2186,17/06/2020,Eibar,Ath Bilbao,2,2,D,1,1,D,12,6,6,3,10,11,8,3,3,2,0,0
2187,17/06/2020,Valladolid,Celta,0,0,D,0,0,D,6,11,1,4,18,15,5,8,3,3,0,0
2188,17/06/2020,Osasuna,Ath Madrid,0,5,A,0,1,A,13,10,3,6,12,8,3,2,3,3,0,0
2189,18/06/2020,Alaves,Sociedad,2,0,H,0,0,D,15,9,7,1,21,11,5,6,3,4,1,1
2190,18/06/2020,Real Madrid,Valencia,3,0,H,0,0,D,19,4,14,2,12,11,8,2,0,2,0,1
2191,19/06/2020,Granada,Villarreal,0,1,A,0,1,A,14,5,4,1,17,15,5,0,0,3,0,0
2192,19/06/2020,Mallorca,Leganes,1,1,D,1,0,H,7,16,3,4,15,11,3,7,3,6,0,0
2193,19/06/2020,Sevilla,Barcelona,0,0,D,0,0,D,8,10,4,4,17,8,2,9,3,2,0,0
2194,20/06/2020,Espanol,Levante,1,3,A,1,1,D,10,14,3,8,11,10,8,5,2,0,0,0
2195,20/06/2020,Ath Bilbao,Betis,1,0,H,1,0,H,12,9,3,5,16,11,11,5,4,0,0,0
2196,20/06/2020,Getafe,Eibar,1,1,D,1,1,D,9,8,2,2,18,15,2,1,3,0,0,0
2197,20/06/2020,Ath Madrid,Valladolid,1,0,H,0,0,D,15,6,4,2,14,12,10,1,4,2,0,0
2198,21/06/2020,Celta,Alaves,6,0,H,4,0,H,15,4,10,2,14,10,7,4,1,1,0,1
2199,21/06/2020,Valencia,Osasuna,2,0,H,2,0,H,7,13,3,3,7,19,1,7,1,2,0,0
2200,21/06/2020,Sociedad,Real Madrid,1,2,A,0,0,D,10,10,2,6,16,15,4,1,4,2,0,0
2201,22/06/2020,Villarreal,Sevilla,2,2,D,2,1,H,7,14,5,6,16,12,3,8,3,3,0,0
2202,22/06/2020,Leganes,Granada,0,0,D,0,0,D,9,4,3,1,12,16,4,2,4,4,0,0
2203,23/06/2020,Levante,Ath Madrid,0,1,A,0,1,A,12,12,0,7,12,14,10,4,4,2,0,0
2204,23/06/2020,Valladolid,Getafe,1,1,D,1,1,D,6,15,2,1,12,19,7,8,5,2,0,0
2205,23/06/2020,Barcelona,Ath Bilbao,1,0,H,0,0,D,18,6,4,0,10,16,6,2,2,1,0,0
2206,24/06/2020,Alaves,Osasuna,0,1,A,0,0,D,5,7,0,1,12,14,7,3,2,3,0,0
2207,24/06/2020,Sociedad,Celta,0,1,A,0,1,A,13,4,6,1,18,15,7,3,4,2,0,0
2208,24/06/2020,Real Madrid,Mallorca,2,0,H,1,0,H,14,11,6,4,18,12,5,4,4,1,0,0
2209,25/06/2020,Eibar,Valencia,1,0,H,1,0,H,14,7,5,0,12,7,10,8,4,2,0,1
2210,25/06/2020,Betis,Espanol,1,0,H,0,0,D,13,9,6,2,18,18,6,5,4,4,0,0
2211,26/06/2020,Sevilla,Valladolid,1,1,D,0,1,A,15,11,3,5,16,17,5,1,3,2,0,0
2212,27/06/2020,Ath Bilbao,Mallorca,3,1,H,2,0,H,12,14,6,2,17,16,1,8,1,2,0,0
2213,27/06/2020,Celta,Barcelona,2,2,D,0,1,A,10,18,6,2,19,10,3,8,3,4,0,0
2214,27/06/2020,Osasuna,Leganes,2,1,H,1,0,H,6,21,5,7,12,15,2,4,1,1,0,0
2215,27/06/2020,Ath Madrid,Alaves,2,1,H,0,0,D,14,6,4,2,13,14,3,1,3,2,0,0
2216,28/06/2020,Levante,Betis,4,2,H,2,0,H,9,17,4,8,13,14,2,5,0,4,0,0
2217,28/06/2020,Villarreal,Valencia,2,0,H,2,0,H,17,4,4,0,9,18,1,4,0,2,0,0
2218,28/06/2020,Granada,Eibar,1,2,A,0,1,A,14,13,5,6,8,13,8,5,1,0,0,0
2219,28/06/2020,Espanol,Real Madrid,0,1,A,0,1,A,8,14,5,6,18,12,0,5,1,1,0,0
2220,29/06/2020,Getafe,Sociedad,2,1,H,1,0,H,11,5,4,1,22,11,5,4,6,3,0,0
2221,30/06/2020,Mallorca,Celta,5,1,H,3,0,H,9,12,7,8,16,12,2,11,3,2,0,0
2222,30/06/2020,Leganes,Sevilla,0,3,A,0,2,A,9,11,3,6,23,10,4,2,4,3,0,0
2223,30/06/2020,Barcelona,Ath Madrid,2,2,D,1,1,D,12,10,5,3,11,15,3,1,3,5,0,0
2224,1/7/2020,Alaves,Granada,0,2,A,0,1,A,11,7,4,4,18,17,6,2,3,2,0,0
2225,1/7/2020,Valencia,Ath Bilbao,0,2,A,0,1,A,10,12,1,4,9,12,3,5,1,0,0,0
2226,1/7/2020,Betis,Villarreal,0,2,A,0,2,A,9,15,1,6,10,16,1,5,4,1,1,0
2227,1/7/2020,Valladolid,Levante,0,0,D,0,0,D,15,8,4,3,10,12,8,3,2,1,0,0
2228,2/7/2020,Eibar,Osasuna,0,2,A,0,1,A,11,9,4,6,8,12,9,4,1,1,0,0
2229,2/7/2020,Sociedad,Espanol,2,1,H,0,1,A,12,4,4,3,11,15,4,3,2,1,0,0
2230,2/7/2020,Real Madrid,Getafe,1,0,H,0,0,D,8,10,4,3,15,22,6,5,5,5,0,0
2231,3/7/2020,Ath Madrid,Mallorca,3,0,H,2,0,H,15,13,3,1,14,11,4,5,2,1,0,0
2232,4/7/2020,Celta,Betis,1,1,D,1,0,H,5,10,1,3,20,18,2,8,5,4,0,0
2233,4/7/2020,Valladolid,Alaves,1,0,H,0,0,D,5,7,3,0,13,17,1,3,0,0,0,0
2234,4/7/2020,Granada,Valencia,2,2,D,0,0,D,17,4,4,3,18,14,7,3,2,2,0,0
2235,5/7/2020,Ath Bilbao,Real Madrid,0,1,A,0,0,D,7,10,1,4,13,8,3,2,4,3,0,0
2236,5/7/2020,Espanol,Leganes,0,1,A,0,0,D,7,4,2,2,14,22,0,3,4,3,1,0
2237,5/7/2020,Osasuna,Getafe,0,0,D,0,0,D,6,6,2,1,17,18,2,2,5,4,0,0
2238,5/7/2020,Villarreal,Barcelona,1,4,A,1,3,A,11,18,4,12,11,11,2,6,1,0,0,0
2239,6/7/2020,Levante,Sociedad,1,1,D,1,1,D,9,8,4,3,17,12,4,2,3,2,0,0
2240,6/7/2020,Sevilla,Eibar,1,0,H,0,0,D,8,19,3,3,11,16,11,8,2,1,0,0
2241,7/7/2020,Valencia,Valladolid,2,1,H,1,0,H,10,11,4,5,9,5,5,2,3,0,0,0
2242,7/7/2020,Celta,Ath Madrid,1,1,D,0,1,A,9,10,4,2,14,13,6,2,3,3,0,0
2243,8/7/2020,Betis,Osasuna,3,0,H,2,0,H,14,8,8,2,9,17,5,8,1,5,0,0
2244,8/7/2020,Getafe,Villarreal,1,3,A,0,0,D,5,6,2,3,19,10,1,3,4,1,0,1
2245,8/7/2020,Barcelona,Espanol,1,0,H,0,0,D,9,11,2,2,8,12,6,5,0,2,1,1
2246,9/7/2020,Eibar,Leganes,0,0,D,0,0,D,4,10,1,1,21,13,8,1,3,3,0,0
2247,9/7/2020,Mallorca,Levante,2,0,H,1,0,H,15,14,5,2,11,20,1,5,3,1,0,0
2248,9/7/2020,Ath Bilbao,Sevilla,1,2,A,1,0,H,13,20,4,7,18,9,4,7,3,2,0,0
2249,10/7/2020,Sociedad,Granada,2,3,A,0,2,A,19,4,5,3,12,13,8,3,2,3,0,0
2250,10/7/2020,Real Madrid,Alaves,2,0,H,1,0,H,18,10,8,4,5,17,3,2,0,1,0,0
2251,11/7/2020,Osasuna,Celta,2,1,H,1,1,D,15,12,5,3,10,11,3,4,2,2,0,0
2252,11/7/2020,Valladolid,Barcelona,0,1,A,0,1,A,13,9,4,6,15,13,4,5,2,2,0,0
2253,11/7/2020,Ath Madrid,Betis,1,0,H,0,0,D,9,21,4,3,10,10,2,4,1,3,1,0
2254,12/7/2020,Espanol,Eibar,0,2,A,0,2,A,14,11,3,6,13,14,7,2,2,2,0,0
2255,12/7/2020,Levante,Ath Bilbao,1,2,A,0,2,A,5,12,1,5,10,15,2,6,0,1,0,0
2256,12/7/2020,Leganes,Valencia,1,0,H,1,0,H,10,16,1,5,21,9,2,8,4,1,1,0
2257,12/7/2020,Sevilla,Mallorca,2,0,H,1,0,H,14,14,5,5,14,7,5,5,3,2,0,0
2258,13/07/2020,Alaves,Getafe,0,0,D,0,0,D,3,14,1,4,26,15,2,4,4,2,0,0
2259,13/07/2020,Villarreal,Sociedad,1,2,A,0,0,D,9,11,3,6,12,11,2,10,2,2,0,0
2260,13/07/2020,Granada,Real Madrid,1,2,A,0,2,A,13,11,4,5,18,18,4,3,2,2,0,0
2261,16/07/2020,Eibar,Valladolid,3,1,H,2,0,H,13,17,7,8,19,13,3,12,4,0,0,0
2262,16/07/2020,Ath Bilbao,Leganes,0,2,A,0,0,D,10,16,3,4,11,11,3,3,2,3,1,0
2263,16/07/2020,Barcelona,Osasuna,1,2,A,0,1,A,19,9,3,5,7,14,10,2,4,1,0,1
2264,16/07/2020,Betis,Alaves,1,2,A,0,0,D,14,9,7,5,14,18,6,5,6,4,1,1
2265,16/07/2020,Celta,Levante,2,3,A,2,2,D,16,8,6,4,11,15,8,4,3,0,1,1
2266,16/07/2020,Getafe,Ath Madrid,0,2,A,0,0,D,15,11,6,3,14,11,4,3,1,2,1,0
2267,16/07/2020,Mallorca,Granada,1,2,A,1,1,D,18,14,5,6,14,18,5,6,7,5,2,0
2268,16/07/2020,Real Madrid,Villarreal,2,1,H,1,0,H,12,8,7,4,13,13,4,2,3,2,0,0
2269,16/07/2020,Sociedad,Sevilla,0,0,D,0,0,D,11,8,4,3,16,13,3,2,1,2,0,0
2270,16/07/2020,Valencia,Espanol,1,0,H,1,0,H,9,18,3,6,9,18,4,4,2,4,1,0
2271,19/07/2020,Alaves,Barcelona,0,5,A,0,3,A,8,16,0,8,17,15,2,1,0,0,0,0
2272,19/07/2020,Valladolid,Betis,2,0,H,1,0,H,13,10,4,3,17,10,3,5,2,2,0,0
2273,19/07/2020,Villarreal,Eibar,4,0,H,0,0,D,12,11,5,3,4,9,4,4,0,0,0,0
2274,19/07/2020,Ath Madrid,Sociedad,1,1,D,1,0,H,6,10,3,4,16,9,2,3,1,2,0,0
2275,19/07/2020,Espanol,Celta,0,0,D,0,0,D,8,9,1,3,10,11,1,4,2,3,0,0
2276,19/07/2020,Granada,Ath Bilbao,4,0,H,1,0,H,11,11,6,3,10,11,2,3,1,2,0,0
2277,19/07/2020,Leganes,Real Madrid,2,2,D,1,1,D,15,7,7,4,9,11,5,2,4,1,0,0
2278,19/07/2020,Levante,Getafe,1,0,H,0,0,D,13,13,4,4,10,12,6,8,2,4,0,0
2279,19/07/2020,Osasuna,Mallorca,2,2,D,1,1,D,12,12,5,4,17,10,3,5,2,0,0,0
2280,19/07/2020,Sevilla,Valencia,1,0,H,0,0,D,16,8,4,2,11,6,4,7,0,1,0,0
2281,12/9/2020,Eibar,Celta,0,0,D,0,0,D,8,6,1,3,17,13,3,3,4,4,1,0
2282,12/9/2020,Granada,Ath Bilbao,2,0,H,0,0,D,4,9,2,2,8,10,1,2,3,4,0,0
2283,12/9/2020,Cadiz,Osasuna,0,2,A,0,1,A,12,6,3,4,14,21,6,2,2,2,0,0
2284,13/09/2020,Alaves,Betis,0,1,A,0,0,D,7,11,2,4,19,17,6,4,3,3,0,0
2285,13/09/2020,Valladolid,Sociedad,1,1,D,1,0,H,8,8,3,2,15,17,5,3,4,1,0,0
2286,13/09/2020,Villarreal,Huesca,1,1,D,0,1,A,15,10,4,3,10,22,6,6,1,1,0,0
2287,13/09/2020,Valencia,Levante,4,2,H,2,2,D,14,19,8,8,9,14,3,4,1,3,0,0
2288,19/09/2020,Villarreal,Eibar,2,1,H,0,0,D,14,12,8,4,5,12,4,3,1,1,0,0
2289,19/09/2020,Getafe,Osasuna,1,0,H,0,0,D,7,10,1,3,19,13,4,1,4,2,0,0
2290,19/09/2020,Celta,Valencia,2,1,H,1,0,H,23,9,6,3,12,13,6,6,3,1,0,0
2291,20/09/2020,Huesca,Cadiz,0,2,A,0,1,A,4,6,0,4,18,23,2,1,3,3,0,0
2292,20/09/2020,Betis,Valladolid,2,0,H,2,0,H,16,9,6,2,18,10,5,3,3,0,0,0
2293,20/09/2020,Granada,Alaves,2,1,H,1,1,D,10,5,3,3,9,12,4,4,0,3,0,0
2294,20/09/2020,Sociedad,Real Madrid,0,0,D,0,0,D,6,16,1,4,17,12,1,11,2,2,0,0
2295,26/09/2020,Alaves,Getafe,0,0,D,0,0,D,9,11,0,4,13,13,1,5,2,2,0,0
2296,26/09/2020,Valencia,Huesca,1,1,D,1,0,H,5,17,2,4,14,20,4,4,0,1,0,0
2297,26/09/2020,Elche,Sociedad,0,3,A,0,0,D,5,27,2,7,11,12,2,11,3,1,0,0
2298,26/09/2020,Betis,Real Madrid,2,3,A,2,1,H,15,11,5,4,9,10,8,3,5,2,1,0
2299,27/09/2020,Osasuna,Levante,1,3,A,1,1,D,9,11,4,5,15,16,3,7,2,0,0,0
2300,27/09/2020,Eibar,Ath Bilbao,1,2,A,0,1,A,7,9,1,5,15,12,5,4,1,0,0,0
2301,27/09/2020,Ath Madrid,Granada,6,1,H,1,0,H,17,11,10,6,16,14,1,1,3,1,0,0
2302,27/09/2020,Cadiz,Sevilla,1,3,A,0,0,D,12,14,5,5,9,14,6,5,4,2,0,0
2303,27/09/2020,Valladolid,Celta,1,1,D,0,1,A,10,5,4,1,26,18,4,1,3,4,0,0
2304,27/09/2020,Barcelona,Villarreal,4,0,H,4,0,H,17,5,9,1,9,10,8,4,0,1,0,0
2305,29/09/2020,Sociedad,Valencia,0,1,A,0,0,D,11,9,3,5,16,15,9,3,1,5,0,0
2306,29/09/2020,Getafe,Betis,3,0,H,3,0,H,8,10,4,2,15,17,1,4,4,4,0,1
2307,30/09/2020,Huesca,Ath Madrid,0,0,D,0,0,D,9,16,3,2,13,10,5,7,1,0,0,0
2308,30/09/2020,Villarreal,Alaves,3,1,H,2,1,H,10,8,6,3,11,13,2,0,0,2,0,0
2309,30/09/2020,Eibar,Elche,0,1,A,0,1,A,12,5,4,2,9,14,3,2,2,2,0,0
2310,30/09/2020,Real Madrid,Valladolid,1,0,H,0,0,D,15,11,5,5,11,7,4,7,2,1,0,0
2311,1/10/2020,Ath Bilbao,Cadiz,0,1,A,0,0,D,13,3,4,1,15,16,5,2,3,5,0,2
2312,1/10/2020,Sevilla,Levante,1,0,H,0,0,D,16,3,2,1,14,17,2,4,5,2,0,0
2313,1/10/2020,Celta,Barcelona,0,3,A,0,1,A,10,6,3,3,22,10,3,7,5,5,0,1
2314,3/10/2020,Valladolid,Eibar,1,2,A,1,1,D,9,11,3,5,11,21,3,4,2,3,0,1
2315,3/10/2020,Ath Madrid,Villarreal,0,0,D,0,0,D,14,6,1,2,11,7,9,1,1,2,0,0
2316,3/10/2020,Elche,Huesca,0,0,D,0,0,D,2,18,0,4,8,26,0,5,0,2,0,0
2317,3/10/2020,Sociedad,Getafe,3,0,H,1,0,H,11,5,6,1,21,13,5,4,3,3,0,0
2318,3/10/2020,Valencia,Betis,0,2,A,0,1,A,5,17,2,8,11,14,4,7,2,2,0,0
2319,4/10/2020,Osasuna,Celta,2,0,H,1,0,H,14,9,5,3,19,10,6,5,3,3,0,0
2320,4/10/2020,Alaves,Ath Bilbao,1,0,H,0,0,D,8,8,3,0,20,17,0,6,2,3,1,0
2321,4/10/2020,Levante,Real Madrid,0,2,A,0,1,A,11,13,4,3,14,8,4,6,2,1,0,0
2322,4/10/2020,Cadiz,Granada,1,1,D,0,1,A,14,13,4,5,16,16,2,5,2,2,0,0
2323,4/10/2020,Barcelona,Sevilla,1,1,D,1,1,D,12,13,5,1,11,18,6,5,1,1,0,0
2324,17/10/2020,Granada,Sevilla,1,0,H,0,0,D,13,8,3,3,16,11,5,1,4,4,0,1
2325,17/10/2020,Celta,Ath Madrid,0,2,A,0,1,A,15,9,5,4,16,18,8,4,3,4,0,0
2326,17/10/2020,Real Madrid,Cadiz,0,1,A,0,1,A,14,14,2,5,7,5,4,11,2,0,0,0
2327,17/10/2020,Getafe,Barcelona,1,0,H,0,0,D,9,7,4,1,20,10,7,2,4,3,0,0
2328,18/10/2020,Eibar,Osasuna,0,0,D,0,0,D,10,8,6,2,14,14,6,7,2,3,0,1
2329,18/10/2020,Ath Bilbao,Levante,2,0,H,0,0,D,14,6,5,1,11,10,9,3,3,1,0,0
2330,18/10/2020,Villarreal,Valencia,2,1,H,1,1,D,16,11,6,3,13,8,3,7,4,1,1,0
2331,18/10/2020,Alaves,Elche,0,2,A,0,1,A,13,7,2,3,11,11,2,6,2,5,0,0
2332,18/10/2020,Huesca,Valladolid,2,2,D,0,1,A,12,5,7,3,14,24,3,1,1,2,0,0
2333,18/10/2020,Betis,Sociedad,0,3,A,0,1,A,7,8,1,5,11,18,6,2,2,1,0,0
2334,23/10/2020,Elche,Valencia,2,1,H,2,0,H,3,14,2,4,15,8,0,7,3,2,0,0
2335,24/10/2020,Barcelona,Real Madrid,1,3,A,1,1,D,10,15,4,9,11,13,7,7,3,2,0,0
2336,24/10/2020,Osasuna,Ath Bilbao,1,0,H,0,0,D,7,13,2,5,18,10,2,5,3,2,0,0
2337,24/10/2020,Sevilla,Eibar,0,1,A,0,1,A,21,3,3,1,11,12,13,3,0,3,0,0
2338,24/10/2020,Ath Madrid,Betis,2,0,H,0,0,D,13,12,6,3,19,12,8,5,2,0,0,1
2339,25/10/2020,Valladolid,Alaves,0,2,A,0,0,D,5,14,1,4,9,7,2,4,1,0,1,0
2340,25/10/2020,Cadiz,Villarreal,0,0,D,0,0,D,5,7,0,2,15,7,0,5,2,2,0,0
2341,25/10/2020,Getafe,Granada,0,1,A,0,1,A,10,5,1,2,19,23,6,1,4,2,0,0
2342,25/10/2020,Sociedad,Huesca,4,1,H,1,0,H,13,6,6,4,12,11,4,5,2,1,0,0
2343,26/10/2020,Levante,Celta,1,1,D,0,0,D,10,10,3,3,11,19,3,2,2,2,0,0
2344,30/10/2020,Eibar,Cadiz,0,2,A,0,2,A,9,6,3,4,10,10,7,2,1,1,0,0
2345,31/10/2020,Real Madrid,Huesca,4,1,H,2,0,H,13,9,6,2,16,9,6,3,0,2,0,0
2346,31/10/2020,Ath Bilbao,Sevilla,2,1,H,0,1,A,16,7,5,3,17,19,6,1,5,5,0,0
2347,31/10/2020,Osasuna,Ath Madrid,1,3,A,0,1,A,8,11,3,6,12,10,3,2,1,2,0,0
2348,31/10/2020,Alaves,Barcelona,1,1,D,1,0,H,4,25,3,9,16,4,2,14,4,3,1,0
2349,1/11/2020,Betis,Elche,3,1,H,2,0,H,17,4,10,2,13,12,1,1,2,1,0,0
2350,1/11/2020,Celta,Sociedad,1,4,A,0,2,A,9,9,2,7,19,16,2,3,2,5,1,0
2351,1/11/2020,Granada,Levante,1,1,D,1,1,D,5,19,2,4,7,14,2,8,2,3,1,0
2352,1/11/2020,Valencia,Getafe,2,2,D,1,0,H,11,16,5,5,18,25,0,3,8,5,1,1
2353,2/11/2020,Villarreal,Valladolid,2,0,H,2,0,H,11,11,5,1,13,13,6,4,1,3,0,0
2354,6/11/2020,Elche,Celta,1,1,D,1,1,D,8,14,1,6,18,12,3,3,3,4,0,0
2355,7/11/2020,Huesca,Eibar,1,1,D,0,1,A,14,8,6,3,16,30,4,3,2,0,0,0
2356,7/11/2020,Barcelona,Betis,5,2,H,1,1,D,18,12,9,6,8,10,9,5,2,2,0,1
2357,7/11/2020,Sevilla,Osasuna,1,0,H,0,0,D,9,10,1,2,11,19,3,0,2,3,0,0
2358,7/11/2020,Ath Madrid,Cadiz,4,0,H,2,0,H,17,10,7,3,10,9,2,7,1,1,0,0
2359,8/11/2020,Getafe,Villarreal,1,3,A,1,2,A,13,9,5,5,18,11,3,3,3,4,0,0
2360,8/11/2020,Sociedad,Granada,2,0,H,2,0,H,22,2,9,1,8,11,15,0,2,1,1,0
2361,8/11/2020,Levante,Alaves,1,1,D,0,1,A,18,6,5,2,12,16,12,1,1,6,0,1
2362,8/11/2020,Valladolid,Ath Bilbao,2,1,H,1,0,H,7,17,4,2,23,11,2,11,4,2,0,0
2363,8/11/2020,Valencia,Real Madrid,4,1,H,2,1,H,7,16,4,6,13,14,1,8,3,2,0,0
2364,20/11/2020,Osasuna,Huesca,1,1,D,0,1,A,18,6,7,5,14,15,4,3,2,3,0,0
2365,21/11/2020,Levante,Elche,1,1,D,1,0,H,13,11,5,5,15,11,5,4,1,4,0,0
